match_id,Mean_Price,Median_Price,Std_Price,Min_Price,Max_Price,Store_Count,Product_Name,Category,Brand,Median_Quantity,Price_Range,Price_Spread_Ratio,CV,IQR
1,681.25,681.25,0.0,681.25,681.25,1,MARHABA SHARBAT IMLI AALO BUKHARA 800 ML,Food & Beverages,marhaba,0.8,0.0,1.0,0.0,0.0
2,80.0,80.0,0.0,80.0,80.0,1,Dawn Aalo Paratha 3PCS,,dawn,3.0,0.0,1.0,0.0,0.0
3,2178.18,2178.18,0.0,2178.18,2178.18,1,FRESHMATE AALOO BHUJIA 275 GM,Food & Beverages,freshmate,0.275,0.0,1.0,0.0,0.0
4,2580.0,2580.0,0.0,2580.0,2580.0,1,FF DESI MITHA AALOO BUKHARA IRAN 250GM,Cooking Ingredients,farm field,0.25,0.0,1.0,0.0,0.0
5,1980.0,1980.0,0.0,1980.0,1980.0,1,FF DESI KHATTA AALOO BUKHARA 250 GM,Cooking Ingredients,farm field,0.25,0.0,1.0,0.0,0.0
6,3450.91,3450.91,0.0,3450.91,3450.91,1,FRESHMATE CHICKEN AALOO QEEMA 275 GM,Food & Beverages,freshmate,0.275,0.0,1.0,0.0,0.0
7,736.11,736.11,0.0,736.11,736.11,1,DAWN DOUGHSTORY AALOO PRATHA 360 GM,Food & Beverages,dawn,0.36,0.0,1.0,0.0,0.0
8,850.0,850.0,0.0,850.0,850.0,1,DADI JAN AALU MASALA PAPAD 100 GM,Snacks & Confectioneries,dadi jan,0.1,0.0,1.0,0.0,0.0
9,850.0,850.0,0.0,850.0,850.0,1,DADI JAN AALU PAPAD 100 GM,Snacks & Confectioneries,dadi jan,0.1,0.0,1.0,0.0,0.0
10,1666.67,1666.67,0.0,1666.67,1666.67,1,BIXY CHEWITS KACHA AAM 15 GM,Snacks & Confectioneries,bixy,0.015,0.0,1.0,0.0,0.0
11,500.0,500.0,0.0,500.0,500.0,1,AAM CHORA POWDER 50 GM,Cooking Ingredients,al-fatah,0.05,0.0,1.0,0.0,0.0
12,2.29,2.29,0.0,2.29,2.29,1,HILAL CANDEEZ AAMRUS 70 PCS 196 GM,Snacks & Confectioneries,hilal,70.0,0.0,1.0,0.0,0.0
13,2.29,2.29,0.0,2.29,2.29,1,HILAL AAMRUS CANDY POUCH 35 PC,Snacks & Confectioneries,hilal,35.0,0.0,1.0,0.0,0.0
14,1463.41,1463.41,0.0,1463.41,1463.41,1,SHAHI AASPAS PAN MASALA 164GM,Snacks & Confectioneries,shahi,0.164,0.0,1.0,0.0,0.0
15,1052.63,1052.63,0.0,1052.63,1052.63,1,CANDYLAND ABC JELLY JUMBO 19 GM,Snacks & Confectioneries,candyland,0.019,0.0,1.0,0.0,0.0
16,714.29,714.29,0.0,714.29,714.29,1,CANDYLAND ABC JELLY PARTY PACK POUCH 70GM,Snacks & Confectioneries,candyland,0.07,0.0,1.0,0.0,0.0
18,415.21,415.21,0.0,415.21,415.21,1,Enviro Oven Toaster 28L Abc-222,,enviro,28.0,0.0,1.0,0.0,0.0
19,1908.33,1908.33,0.0,1908.33,1908.33,1,HEINZ ABC SALTY SOY SAUCE 600 ML,Cooking Ingredients,heinz,0.6,0.0,1.0,0.0,0.0
20,3376.0,3376.0,0.0,3376.0,3376.0,1,Abdul Wahidi Almond With Shell Per 250GM,,almonds,0.25,0.0,1.0,0.0,0.0
21,7000.0,7000.0,0.0,7000.0,7000.0,1,GIRI ABDUL WAHDI 1 KG BASIC,Cooking Ingredients,giri,1.0,0.0,1.0,0.0,0.0
23,4495.0,4495.0,0.0,4495.0,4495.0,1,BREITSAMER RAW HONEY ACACIA 1000 GM BASIC,Breakfast,breitsamer,1.0,0.0,1.0,0.0,0.0
25,7190.0,7190.0,0.0,7190.0,7190.0,1,LANGNESE HONEY ACACIA WITH HONEYCOMB 500 GM,Breakfast,langnese,0.5,0.0,1.0,0.0,0.0
26,1195.0,1195.0,0.0,1195.0,1195.0,1,SWAT HONEY ACACIA 1 KG,Breakfast,langnese,1.0,0.0,1.0,0.0,0.0
27,5980.0,7380.0,3652.9440181858795,1380.0,9180.0,1,SWAT HONEY ACACIA 250 GM,Breakfast,swat,0.25,7800.0,6.6521739130434785,0.6108602037100133,5850.0
28,1352.94,1352.94,0.0,1352.94,1352.94,1,SWAT HONEY ACACIA 425 GM,Breakfast,swat,0.425,0.0,1.0,0.0,0.0
29,6390.0,8290.0,3992.993864257745,1290.0,9590.0,1,LANGNESE HONEY ACACIA 500 GM,Breakfast,langnese,0.5,8300.0,7.434108527131783,0.6248816688979256,6225.0
30,1149.0,1149.0,0.0,1149.0,1149.0,1,Fine Life Honey Acacia 1KG,,fine life,1.0,0.0,1.0,0.0,0.0
31,3760.0,3760.0,0.0,3760.0,3760.0,1,NATURE NECTAR ACAIA HONEY 125 GM,Breakfast,nature,0.125,0.0,1.0,0.0,0.0
32,3139.53,3139.53,0.0,3139.53,3139.53,1,NATIONAL MASALA ACHAR GHOST DOUBLE PACK 86 GM,Cooking Ingredients,national,0.086,0.0,1.0,0.0,0.0
33,2900.0,2900.0,0.0,2900.0,2900.0,1,SHAN ACHAR GOSHT MASALA ECONOMY PACK 100 GM,Cooking Ingredients,shan,0.1,0.0,1.0,0.0,0.0
34,2500.0,2500.0,0.0,2500.0,2500.0,1,SHAN ACHAR GOSHT MASALA 100 G EID CP,Cooking Ingredients,shan,0.1,0.0,1.0,0.0,0.0
35,1414.29,1414.29,0.0,1414.29,1414.29,1,SHAN SAUCE ACHAR GHOST 350 GM,Cooking Ingredients,shan,0.35,0.0,1.0,0.0,0.0
36,4083.33,4083.33,0.0,4083.33,4083.33,1,National Achar Gosht Masala Karachi Khaas 60Gm,Promotions,national,0.06,0.0,1.0,0.0,0.0
37,3488.37,3488.37,0.0,3488.37,3488.37,1,NATIONAL MASALA ACHAR GOSHT MIX 43 GM,Cooking Ingredients,national,0.043,0.0,1.0,0.0,0.0
38,11200.0,11200.0,0.0,11200.0,11200.0,1,SHAN ACHAR GOSHT MASALA MONTHLY PACK 4X50 GM,Cooking Ingredients,shan,0.05,0.0,1.0,0.0,0.0
39,3000.0,3000.0,0.0,3000.0,3000.0,1,SHAN MASALA ACHAR GOSHT 50 GM,Cooking Ingredients,shan,0.05,0.0,1.0,0.0,0.0
40,2650.0,2650.0,0.0,2650.0,2650.0,1,Shan Achar Gosht Masala D/Pack 100Gm,Promotions,shan,0.1,0.0,1.0,0.0,0.0
41,2391.4285714285716,2600.0,393.4221045911787,1980.0,2800.0,2,Shan Achar Gosht 50 GM,Cooking Ingredients,shan,0.05,820.0,1.4141414141414141,0.16451342485891582,720.0
42,2679.49,2679.49,0.0,2679.49,2679.49,1,ZOUQ E SAEED READY TO EAT CHICKEN ACHARI 390GM,Food & Beverages,zauq e saeed,0.39,0.0,1.0,0.0,0.0
43,3632.73,3632.73,0.0,3632.73,3632.73,1,FRESHMATE CHICKEN ACHARI 275 GM,Food & Beverages,freshmate,0.275,0.0,1.0,0.0,0.0
44,560.0,560.0,0.0,560.0,560.0,1,KOLSON ACHARI QEEMA MACARONI 250GM,Food & Beverages,kolson,0.25,0.0,1.0,0.0,0.0
45,511.11,511.11,0.0,511.11,511.11,1,MARIOS ACHARI MACARONI 225 GM,Food & Beverages,marios,0.225,0.0,1.0,0.0,0.0
46,560.0,560.0,0.0,560.0,560.0,1,BAKE PARLOR ACHARI MACARONI 250 G,Food & Beverages,bake parlor,0.25,0.0,1.0,0.0,0.0
47,6397.44,6397.44,0.0,6397.44,6397.44,1,ZOUQ E SAEED FOOD GO MUTTON ACHARI 390 GM,Food & Beverages,zouq,0.39,0.0,1.0,0.0,0.0
48,7980.0,7980.0,0.0,7980.0,7980.0,1,Ponds Acne Clear Anti Acne Fights 10 Facial Foam 100Ml,Promotions,ponds,0.1,0.0,1.0,0.0,0.0
49,7690.0,7690.0,0.0,7690.0,7690.0,1,Garnier Men Face Wash Acno Fight 100ML,,garnier,0.1,0.0,1.0,0.0,0.0
50,3287.84,3287.84,0.0,3287.84,3287.84,1,ACT2 POP CORN LIGHT BUTTER 241.8 GM BASIC,Snacks & Confectioneries,act2,0.2418,0.0,1.0,0.0,0.0
51,3117.65,3117.65,0.0,3117.65,3117.65,1,ACT2 POP CORN BUTTER LOVER 255 GM BASIC,Snacks & Confectioneries,act2,0.255,0.0,1.0,0.0,0.0
52,3117.65,3117.65,0.0,3117.65,3117.65,1,ACT2 POP CORN BUTTER 255 GM BASIC,Snacks & Confectioneries,act2,0.255,0.0,1.0,0.0,0.0
53,3117.65,3117.65,0.0,3117.65,3117.65,1,ACT2 POP CORN SALTED 255 GM BASIC,Snacks & Confectioneries,act2,0.255,0.0,1.0,0.0,0.0
54,3117.65,3117.65,0.0,3117.65,3117.65,1,ACT2 POP CORN SWEET SALTY 255 GM BASIC,Snacks & Confectioneries,act2,0.255,0.0,1.0,0.0,0.0
55,10625.0,10625.0,0.0,10625.0,10625.0,1,MENTOS GUM AIR ACTION SUGAR FREE 56GM,Snacks & Confectioneries,mentos,0.056,0.0,1.0,0.0,0.0
57,10625.0,10625.0,0.0,10625.0,10625.0,1,MENTOS CHEWING GUM FRESH ACTION  56 GM,Snacks & Confectioneries,mentos,0.056,0.0,1.0,0.0,0.0
58,6348.48,6348.48,0.0,6348.48,6348.48,1,KELLOGGS COCO POPS CEREAL ENERGY ACTIVE ALERT 330 GM,Breakfast,kelloggs,0.33,0.0,1.0,0.0,0.0
59,241.23,241.23,0.0,241.23,241.23,1,Bonus Active Top Load Detergent 750GM,,bonus,0.75,0.0,1.0,0.0,0.0
60,4737.5,4737.5,0.0,4737.5,4737.5,1,NESTLE MILO DRINKING POWDER ACTIVE GO TIN 400 GM,Food & Beverages,nestle,0.4,0.0,1.0,0.0,0.0
61,110.0,110.0,0.0,110.0,110.0,1,NESTLE WATER PURE LIFE ACTIVE 500 ML,Food & Beverages,nestle,0.5,0.0,1.0,0.0,0.0
62,260.17,260.17,0.0,260.17,260.17,1,Nestle Milkpak Active 1L,,nestle,1.0,0.0,1.0,0.0,0.0
63,3400.0,3400.0,0.0,3400.0,3400.0,1,NESTLE MILO POWDER ACTIVE GO POUCH 300 GM,Food & Beverages,nestle,0.3,0.0,1.0,0.0,0.0
64,3090.0,3090.0,0.0,3090.0,3090.0,1,NESTLE MILO POWDER ACTIVE-GO POUCH 500 GM,Food & Beverages,nestle,0.5,0.0,1.0,0.0,0.0
65,5662.8,5662.8,0.0,5662.8,5662.8,1,Garnier Skin Natural Pure Active 3 In 1 50 ML,,garnier,0.05,0.0,1.0,0.0,0.0
66,5346.5,5346.5,0.0,5346.5,5346.5,1,Garnier Skin Natural Pure Active 3in1 100ML,,garnier,0.1,0.0,1.0,0.0,0.0
67,1576.2699999999998,1576.27,0.0,1576.27,1576.27,1,Adam Burger Slices 1KG,,adams,1.0,0.0,1.0,0.0,0.0
68,2875.0,2875.0,0.0,2875.0,2875.0,1,Adam Cheddar Cheese 400GM,,adams,0.4,0.0,1.0,0.0,0.0
69,1595.34,1595.34,0.0,1595.34,1595.34,1,Adam Pizza Cheese 2 KG,,adams,2.0,0.0,1.0,0.0,0.0
70,1858.05,1858.05,0.0,1858.05,1858.05,1,Adam Danish Mozarrela 2 KG,,adams,2.0,0.0,1.0,0.0,0.0
71,1372.88,1372.88,0.0,1372.88,1372.88,1,Adam Desi Ghee 500GM,,adams,0.5,0.0,1.0,0.0,0.0
72,1296.61,1296.61,0.0,1296.61,1296.61,1,Adam Desi Ghee 2.5 KG,,adams,2.5,0.0,1.0,0.0,0.0
73,11966.67,11966.67,0.0,11966.67,11966.67,1,VALOR MILK CHOCOLATE ALMONDS NO SUGAR ADDED 150 GM,Snacks & Confectioneries,valor,0.15,0.0,1.0,0.0,0.0
74,2542.86,2542.86,0.0,2542.86,2542.86,1,NESTLE CERELAC WHEAT NO ADDED SUCROSE 175 GM,Breakfast,nestle,0.175,0.0,1.0,0.0,0.0
76,10950.0,10950.0,0.0,10950.0,10950.0,1,VALOR MILK CHOCOLATE WITH HAZELNUT NO ADDED SUGAR 100 GM,Snacks & Confectioneries,valor,0.1,0.0,1.0,0.0,0.0
77,5128.57,5128.57,0.0,5128.57,5128.57,1,DIABLO HAZELNUT CHOCOLATE SPREAD NO ADDED SUGAR 350 GM,Breakfast,diablo,0.35,0.0,1.0,0.0,0.0
78,10950.0,10950.0,0.0,10950.0,10950.0,1,VALOR MILK CHOCOLATE NO SUGAR ADDED 100 GM,Snacks & Confectioneries,valor,0.1,0.0,1.0,0.0,0.0
79,7080.65,7080.65,0.0,7080.65,7080.65,1,SMUCKERS JAM STRAWBERRY NO SUGAR ADDED 310 ML,Breakfast,smuckers,0.31,0.0,1.0,0.0,0.0
80,900.0,900.0,0.0,900.0,900.0,1,DIPITT TOMATO KETCHUP NO ADDED SUGAR 300 GM,Cooking Ingredients,dipitt,0.3,0.0,1.0,0.0,0.0
81,3830.36,3830.36,0.0,3830.36,3830.36,1,ALPEN CEREAL NO ADDED SUGAR SWISS STYLE MUESLI 560 GM,Breakfast,alpen cereal,0.56,0.0,1.0,0.0,0.0
82,5000.0,5000.0,0.0,5000.0,5000.0,1,SHAN ADRAK POWDER 50 GM,Cooking Ingredients,shan,0.05,0.0,1.0,0.0,0.0
86,1598.03,1598.03,0.0,1598.03,1598.03,1,Baygon Crawling Insect Killer Aerosol 600 ml Can IMP,,baygon,0.6,0.0,1.0,0.0,0.0
87,1946.67,1946.67,0.0,1946.67,1946.67,1,Mortein Aerosol FIK 375 ML,,mortein,0.375,0.0,1.0,0.0,0.0
88,3681.82,3681.82,0.0,3681.82,3681.82,1,Mortein Aerosol 550ML S200 Flying Insect Killer,,mortein,0.55,0.0,1.0,0.0,0.0
89,5983.33,5983.33,0.0,5983.33,5983.33,1,NESTLE AFTER EIGHT DARK CHOCOLATE MINTY BOX 300GM,Snacks & Confectioneries,nestle,0.3,0.0,1.0,0.0,0.0
90,847.5,847.5,0.0,847.5,847.5,1,Chase Up Jam-E-Afza Syrup Pet Bottle 800Ml,Promotions,chase up,0.8,0.0,1.0,0.0,0.0
91,805.33,805.33,0.0,805.33,805.33,1,Chase Up Jam-E-Afza Syrup Pet Bottle 1.5 Ltr,Promotions,chase up,1.5,0.0,1.0,0.0,0.0
92,4600.0,4600.0,0.0,4600.0,4600.0,1,UNION CULINARY ESSENCE AFZA 25ML,Food & Beverages,union,0.025,0.0,1.0,0.0,0.0
93,1698.89,1698.89,0.0,1698.89,1698.89,1,Nestle Nido School Age Nutrition 900GM,,nido,0.9,0.0,1.0,0.0,0.0
94,3316.67,3316.67,0.0,3316.67,3316.67,1,DIPITT TOBASCO SAUCE AGED PEPPERS 60ML,Cooking Ingredients,dippit,0.06,0.0,1.0,0.0,0.0
95,290.0,290.0,0.0,290.0,290.0,1,AL AIN DRINKING WATER BOTTLE 500 ML,Food & Beverages,alain,0.5,0.0,1.0,0.0,0.0
96,176.67,176.67,0.0,176.67,176.67,1,AL AIN DRINKING WATER BOTTLE 1.5 LTR,Food & Beverages,al,1.5,0.0,1.0,0.0,0.0
97,2733.33,2733.33,0.0,2733.33,2733.33,1,Perfect Royal Club Air Freshener 300Ml,Promotions,perfect,0.3,0.0,1.0,0.0,0.0
103,2733.33,2733.33,0.0,2733.33,2733.33,1,Perfect Dream Air Freshener 300Ml,Promotions,perfect,0.3,0.0,1.0,0.0,0.0
104,4345.45,4345.45,0.0,4345.45,4345.45,1,Dawlance Air Fryer 5.5l Dwaf 6322 D,,dawlance,5.5,0.0,1.0,0.0,0.0
107,2733.33,2733.33,0.0,2733.33,2733.33,1,Perfect Gentleman Air Freshener 300Ml,Promotions,perfect,0.3,0.0,1.0,0.0,0.0
108,2733.33,2733.33,0.0,2733.33,2733.33,1,Perfect Ghilaaf-E-Kaaba Air Freshener 300Ml,Promotions,perfect,0.3,0.0,1.0,0.0,0.0
109,2733.33,2733.33,0.0,2733.33,2733.33,1,Perfect Heaven Gold Air Freshener 300Ml,Promotions,perfect,0.3,0.0,1.0,0.0,0.0
110,2733.33,2733.33,0.0,2733.33,2733.33,1,Perfect Heaven Air Freshener 300Ml,Promotions,perfect,0.3,0.0,1.0,0.0,0.0
111,2733.33,2733.33,0.0,2733.33,2733.33,1,Perfect Soft Pink Air Freshener 300Ml,Promotions,perfect,0.3,0.0,1.0,0.0,0.0
112,2733.33,2733.33,0.0,2733.33,2733.33,1,Perfect Tearose Air Freshener300Ml,Promotions,perfect,0.3,0.0,1.0,0.0,0.0
113,1750.03,1750.03,0.0,1750.03,1750.03,1,Haier Microwave Oven Air Fryer 30L 30AFS,,haier,30.0,0.0,1.0,0.0,0.0
114,5977.78,5977.78,0.0,5977.78,5977.78,1,Panasonic Air Fryer 4.5l Cc450 Mnl,,pansonic,4.5,0.0,1.0,0.0,0.0
115,5928.57,5928.57,0.0,5928.57,5928.57,1,Philips Air Fryer 4.2l Na120/00,,philips,4.2,0.0,1.0,0.0,0.0
120,645.0,645.0,0.0,645.0,645.0,1,ORGANIC AJJU JEE DIABETIC FLOUR 1000GM,Cooking Ingredients,organic,1.0,0.0,1.0,0.0,0.0
121,3590.0,3590.0,0.0,3590.0,3590.0,1,AJWA DATES PASTE 500 GM BASIC,Food & Beverages,madina,0.5,0.0,1.0,0.0,0.0
122,4500.0,4500.0,0.0,4500.0,4500.0,1,HIBA LIFE AJWA BLESSING PASTE 150GM,Food & Beverages,tang,0.15,0.0,1.0,0.0,0.0
123,4380.0,4380.0,0.0,4380.0,4380.0,1,HIBA LIFE AJWA BLESSING PASTE 250GM,Food & Beverages,tang,0.25,0.0,1.0,0.0,0.0
124,4780.0,4780.0,0.0,4780.0,4780.0,1,MADINA AJWA DATES 250 GM,Food & Beverages,madina,0.25,0.0,1.0,0.0,0.0
125,4590.0,4590.0,0.0,4590.0,4590.0,1,MADINA AJWA DATES PACK 500 GM,Food & Beverages,madina,0.5,0.0,1.0,0.0,0.0
126,4493.75,4493.75,0.0,4493.75,4493.75,1,MADINA AJWA DATES 800 GM PACK,Food & Beverages,madina,0.8,0.0,1.0,0.0,0.0
127,4395.0,4395.0,0.0,4395.0,4395.0,1,MADINA AJWA DATES 1 KG PACK,Food & Beverages,madina,1.0,0.0,1.0,0.0,0.0
128,2375.0,2375.0,0.0,2375.0,2375.0,1,HARAMAIN TALBEENA AJWA 200GM,Breakfast,haramain,0.2,0.0,1.0,0.0,0.0
129,331.25,331.25,0.0,331.25,331.25,1,MARHABA ARQ AJWAIN WATER 800 ML,Food & Beverages,marhaba,0.8,0.0,1.0,0.0,0.0
130,875.0,875.0,0.0,875.0,875.0,1,FF DESI AJWAIN 80GM,Cooking Ingredients,farm field,0.08,0.0,1.0,0.0,0.0
132,2500.0,2500.0,0.0,2500.0,2500.0,1,GRANS AJWAIN HONEY 400 GM,Breakfast,grans,0.4,0.0,1.0,0.0,0.0
133,650.0,650.0,0.0,650.0,650.0,1,AJWAIN 100 GM,Cooking Ingredients,al-fatah,0.1,0.0,1.0,0.0,0.0
134,1660.0,1660.0,0.0,1660.0,1660.0,1,PURE HEAVEN JUICE RED GRAPE NON ALCOHOLIC 750 ML,Food & Beverages,pure heaven,0.75,0.0,1.0,0.0,0.0
135,560.0,560.0,0.0,560.0,560.0,1,KOLSON CREAMY ALFREDO MACARONI 250GM,Food & Beverages,kolson,0.25,0.0,1.0,0.0,0.0
136,488.89,488.89,0.0,488.89,488.89,1,MARIOS STRIPS ALFREDO 450 GM,Food & Beverages,marios,0.45,0.0,1.0,0.0,0.0
137,80.0,80.0,0.0,80.0,80.0,1,MURREE SPARKLETS ALKALINE 8.0 WATER 500 ML,Food & Beverages,murree,0.5,0.0,1.0,0.0,0.0
138,275.0,275.0,0.0,275.0,275.0,1,SHEZAN ALL PURE APPLE JUICE 200 ML,Food & Beverages,shezan,0.2,0.0,1.0,0.0,0.0
139,1722.5,1722.5,1682.9760346877592,265.0,3180.0,1,SHEZAN ALL PURE APPLE JUICE 1000 ML- CARTON,Food & Beverages,shezan,1.0,2915.0,12.0,0.9770543017055207,2915.0
140,800.0,800.0,0.0,800.0,800.0,1,HMC GLUTEN FREE ALL PURPOSE BAKING FLOUR 1 KG,Cooking Ingredients,hmc,1.0,0.0,1.0,0.0,0.0
141,1866.67,1866.67,0.0,1866.67,1866.67,1,KNORR CHATT PATTA ALL PURPOSE MASALA 15 GM,Cooking Ingredients,knorr,0.015,0.0,1.0,0.0,0.0
142,3083.33,3083.33,0.0,3083.33,3083.33,1,DIPITT HOT SAUCE THE SAUCE FOR ALL TIME 60ML,Cooking Ingredients,dippit,0.06,0.0,1.0,0.0,0.0
143,347.5,347.5,0.0,347.5,347.5,1,ECO ALL PURPOSE FLOUR 2KG,Cooking Ingredients,eco,2.0,0.0,1.0,0.0,0.0
144,1722.5,1722.5,1682.9760346877592,265.0,3180.0,1,SHEZAN ALL PURE GUAVA NECTAR 1 LTR,Food & Beverages,shezan,1.0,2915.0,12.0,0.9770543017055207,2915.0
145,450.46,450.46,0.0,450.46,450.46,1,Fine Dreaming All Insect Killer 325 ML,,fine dreaming,0.325,0.0,1.0,0.0,0.0
146,275.0,275.0,0.0,275.0,275.0,1,SHEZAN ALL PURE JUICE MANGO 200 ML,Food & Beverages,shezan,0.2,0.0,1.0,0.0,0.0
147,1722.5,1722.5,1682.9760346877592,265.0,3180.0,1,SHEZAN ALL PURE JUICE MANGO 1 LTR- CARTON,Food & Beverages,shezan,1.0,2915.0,12.0,0.9770543017055207,2915.0
148,445.0,445.0,0.0,445.0,445.0,1,SHEZAN ALL PURE ORANGE JUICE 1 LTR,Food & Beverages,shezan,1.0,0.0,1.0,0.0,0.0
149,3000.0,3000.0,0.0,3000.0,3000.0,1,NESTLE MILO POWDER ALL IN ONE 25 GM,Food & Beverages,nestle,0.025,0.0,1.0,0.0,0.0
150,3000.0,3000.0,0.0,3000.0,3000.0,1,NESTLE MILO POWDER ALL IN ONE 150 GM,Food & Beverages,nestle,0.15,0.0,1.0,0.0,0.0
151,265.0,265.0,0.0,265.0,265.0,1,SHEZAN ALL PURE STRAWBERRY 1 LTR,Food & Beverages,shezan,1.0,0.0,1.0,0.0,0.0
152,88.33,88.33,0.0,88.33,88.33,1,DAWN ALLO PARATHA 3PCS 360 GM,Food & Beverages,dawn,3.0,0.0,1.0,0.0,0.0
153,13266.67,13266.67,0.0,13266.67,13266.67,1,TORRAS MILK CHOCOLATE ALMENDRAS WITH ALMONDS 75G,Snacks & Confectioneries,torras,0.075,0.0,1.0,0.0,0.0
154,1122.5,1122.5,0.0,1122.5,1122.5,1,DATES ASEEL WITH ALMOND 400GM,,dates,0.4,0.0,1.0,0.0,0.0
155,2295.0,2295.0,0.0,2295.0,2295.0,1,137 DEGREES ALMOND MILK W AVOCADO & 7 MIXED VEGETABLES 1L,Dairy,137,1.0,0.0,1.0,0.0,0.0
156,10028.33,10028.33,0.0,10028.33,10028.33,1,Qarshi Roghan-E-Badaam Almond Oil 30ml,,qarshi,0.03,0.0,1.0,0.0,0.0
157,4500.0,4500.0,0.0,4500.0,4500.0,1,RELOAD PEANUT BUTTER & ALMOND GRANOLA BAR 40 GM,Breakfast,reload,0.04,0.0,1.0,0.0,0.0
158,4500.0,4500.0,0.0,4500.0,4500.0,1,RELOAD SALTED CARAMEL & ALMOND GRANOLA BAR 40 GM,Breakfast,reload,0.04,0.0,1.0,0.0,0.0
159,4500.0,4500.0,0.0,4500.0,4500.0,1,RELOAD HONEY CARDAMOM & ALMOND GRANOLA BAR 40 GM,Breakfast,reload,0.04,0.0,1.0,0.0,0.0
161,9875.0,9875.0,0.0,9875.0,9875.0,1,HERSHEYS CHOCOLATE BAR CREAMY MILK WITH WHOLE ALMOND 40G,Snacks & Confectioneries,hersheys,0.04,0.0,1.0,0.0,0.0
162,4500.0,4500.0,0.0,4500.0,4500.0,1,RELOAD DARK CHOCOLATE & ALMOND GRANOLA BAR 40 GM,Breakfast,reload,0.04,0.0,1.0,0.0,0.0
163,8428.57,8428.57,0.0,8428.57,8428.57,1,TOBLERONE CHOCOLATE BAR MILK HONEY & ALMOND NOUCAT 35 GM,Snacks & Confectioneries,toblerone,0.035,0.0,1.0,0.0,0.0
164,9450.0,9450.0,0.0,9450.0,9450.0,1,TOBLERONE CHOCOLATE BAR MILK HONEY & ALMOND NOUCAT 100 GM,Snacks & Confectioneries,toblerone,0.1,0.0,1.0,0.0,0.0
165,4500.0,4500.0,0.0,4500.0,4500.0,1,RELOAD COFFE & ALMOND GRANOLA BAR 40 GM,Breakfast,reload,0.04,0.0,1.0,0.0,0.0
166,4500.0,4500.0,0.0,4500.0,4500.0,1,RELOAD CRANBERRY & ALMOND GRANOLA BAR 40 GM,Breakfast,reload,0.04,0.0,1.0,0.0,0.0
169,8874.35,8874.35,0.0,8874.35,8874.35,1,NATURE VALLEY BISCUIT CINNAMON ALMOND BUTTER 191 GM BASIC,Snacks & Confectioneries,nature,0.191,0.0,1.0,0.0,0.0
170,1293.1,1293.1,0.0,1293.1,1293.1,1,UGLOBE COCONUT DRINK MILK ALMOND 290 ML BASIC,Dairy,uglobe,0.29,0.0,1.0,0.0,0.0
171,2125.0,2125.0,0.0,2125.0,2125.0,1,BEAN & BEYOND COFFEE DRINK ALMOND MILK 280 ML,Food & Beverages,bean,0.28,0.0,1.0,0.0,0.0
172,3950.0,3950.0,0.0,3950.0,3950.0,1,KRUNCHEES HAPPY DAY ALMOND BISCUIT 100 GM,Snacks & Confectioneries,krunchees,0.1,0.0,1.0,0.0,0.0
173,8625.0,8625.0,0.0,8625.0,8625.0,1,NABIL NUTGESTIVE ALMOND AND CASHEW BISCUITS 40 GM,Snacks & Confectioneries,nabil,0.04,0.0,1.0,0.0,0.0
174,7500.0,7500.0,0.0,7500.0,7500.0,1,TOREN MR BITE CHOCO ALMOND 26 GM,Snacks & Confectioneries,toren,0.026,0.0,1.0,0.0,0.0
175,2611.11,2611.11,0.0,2611.11,2611.11,1,EAZU HAPPY BITES ALMOND COOKIES 90 GM,Snacks & Confectioneries,eazu,0.09,0.0,1.0,0.0,0.0
176,6875.0,6875.0,0.0,6875.0,6875.0,1,TIFFANY NUTTY BITES ALMOND 72 GM,Snacks & Confectioneries,tiffany,0.072,0.0,1.0,0.0,0.0
177,3414.29,3414.29,0.0,3414.29,3414.29,1,RELOAD GRANOLA CEREAL - BUTTERSOTCH & ALMOND 350 GM,Breakfast,reload,0.35,0.0,1.0,0.0,0.0
178,2590.0,2590.0,0.0,2590.0,2590.0,1,HICO INDULGE CARAMEL ALMOND CRUNCH ICE CREAM 500ML,Food & Beverages,hico,0.5,0.0,1.0,0.0,0.0
179,2295.0,2295.0,0.0,2295.0,2295.0,1,137 DEGREES ALMOND MILK WITH CARROT & 7 MIXED VEGETABLES 1L,Dairy,137,1.0,0.0,1.0,0.0,0.0
180,6380.0,6380.0,0.0,6380.0,6380.0,1,BLENDLICIOUS MILLED FLAXSEED PISTACHIO ALMOND & CASHEW 250 G,Breakfast,blendlicious,0.25,0.0,1.0,0.0,0.0
181,6115.2,6115.2,0.0,6115.2,6115.2,1,NATURE VALLEY CEREAL DARK CHOCO PEANUT ALMOND 408 GM,Breakfast,nature,0.408,0.0,1.0,0.0,0.0
182,3414.29,3414.29,0.0,3414.29,3414.29,1,RELOAD GRANOLA CEREAL - DARK CHOCOLATE & ALMOND 350 GM,Breakfast,reload,0.35,0.0,1.0,0.0,0.0
183,5905.02,5905.02,0.0,5905.02,5905.02,1,GENERAL MILLS CEREAL OATMEAL ALMOND CRISP 558G,Breakfast,general,0.558,0.0,1.0,0.0,0.0
184,12704.55,12704.55,0.0,12704.55,12704.55,1,KELLOGGS CEREAL SOY PROTEIN GRANOLA HONEY ALMOND 220G,Breakfast,kelloggs,0.22,0.0,1.0,0.0,0.0
